Time_Period,Time_Period_Label,categoryCode,COD_categoryCode_Label,Formatted_FIPS,State,Deaths,Population,Age_Adjusted_Rate
5,2000-2004,95,Homicide (assault),23,ME,88,6476776,1.386180
5,2000-2004,95,Homicide (assault),24,MD,2688,27154770,10.027580
5,2000-2004,95,Homicide (assault),25,MA,868,31998783,2.713940
5,2000-2004,95,Homicide (assault),26,MI,3427,50041741,6.921070
5,2000-2004,95,Homicide (assault),27,MN,657,25062495,2.603440
5,2000-2004,95,Homicide (assault),28,MS,1528,14313655,10.721950
5,2000-2004,95,Homicide (assault),29,MO,1887,28368322,6.728850
5,2000-2004,95,Homicide (assault),30,MT,152,4570462,3.417110
5,2000-2004,95,Homicide (assault),31,NE,259,8647404,3.014420
5,2000-2004,95,Homicide (assault),32,NV,845,10865519,7.765850
5,2000-2004,95,Homicide (assault),33,NH,95,6330353,1.474570
5,2000-2004,95,Homicide (assault),34,NJ,2525,42695627,6.005320
5,2000-2004,95,Homicide (assault),35,NM,786,9287427,8.534210
5,2000-2004,95,Homicide (assault),36,NY,6551,95544601,6.800570
5,2000-2004,95,Homicide (assault),37,NC,3106,41561289,7.333670
5,2000-2004,95,Homicide (assault),38,ND,51,3202952,1.682170
5,2000-2004,95,Homicide (assault),39,OH,2621,57035472,4.651020
5,2000-2004,95,Homicide (assault),40,OK,1051,17436959,6.033380
5,2000-2004,95,Homicide (assault),41,OR,500,17519599,2.863700
5,2000-2004,95,Homicide (assault),42,PA,3315,61696435,5.588940
5,2000-2004,95,Homicide (assault),44,RI,177,5317377,3.322150
5,2000-2004,95,Homicide (assault),45,SC,1648,20546020,7.984540
5,2000-2004,95,Homicide (assault),46,SD,94,3806961,2.513770
5,2000-2004,95,Homicide (assault),47,TN,2244,28994611,7.677640
5,2000-2004,95,Homicide (assault),48,TX,7083,108286721,6.367580
5,2000-2004,95,Homicide (assault),49,UT,285,11603416,2.465680
5,2000-2004,95,Homicide (assault),50,VT,55,3074270,1.778370
5,2000-2004,95,Homicide (assault),51,VA,2210,36406302,5.969120
5,2000-2004,95,Homicide (assault),53,WA,1043,30214952,3.411520
5,2000-2004,95,Homicide (assault),54,WV,411,9043972,4.607150
5,2000-2004,95,Homicide (assault),55,WI,925,27208901,3.404180
5,2000-2004,95,Homicide (assault),56,WY,84,2501015,3.392680
5,2000-2004,97,Suicide (intentional self-harm),01,AL,2671,22429043,11.812170
5,2000-2004,97,Suicide (intentional self-harm),02,AK,650,3210683,20.294530
5,2000-2004,97,Suicide (intentional self-harm),04,AZ,4156,26963132,15.638350
5,2000-2004,97,Suicide (intentional self-harm),05,AR,1843,13545400,13.566580
5,2000-2004,97,Suicide (intentional self-harm),06,CA,15786,174050684,9.356790
5,2000-2004,97,Suicide (intentional self-harm),08,CO,3587,22321099,16.067590
5,2000-2004,97,Suicide (intentional self-harm),09,CT,1412,17277579,7.982030
5,2000-2004,97,Suicide (intentional self-harm),10,DE,451,4034274,11.062700
5,2000-2004,97,Suicide (intentional self-harm),11,DC,163,2855977,5.326050
5,2000-2004,97,Suicide (intentional self-harm),12,FL,11418,83448117,13.006770
5,2000-2004,97,Suicide (intentional self-harm),13,GA,4636,42463792,11.195680
5,2000-2004,97,Suicide (intentional self-harm),15,HI,640,6201821,10.087650
5,2000-2004,97,Suicide (intentional self-harm),16,ID,1031,6709469,15.841120
5,2000-2004,97,Suicide (intentional self-harm),17,IL,5325,62579073,8.518190
5,2000-2004,97,Suicide (intentional self-harm),18,IN,3581,30793857,11.654700
5,2000-2004,97,Suicide (intentional self-harm),19,IA,1602,14688189,10.826970
5,2000-2004,97,Suicide (intentional self-harm),20,KS,1680,13561492,12.440010
5,2000-2004,97,Suicide (intentional self-harm),21,KY,2681,20463047,12.909830
5,2000-2004,97,Suicide (intentional self-harm),22,LA,2458,22517398,11.053420
5,2000-2004,97,Suicide (intentional self-harm),23,ME,789,6476776,11.772950
5,2000-2004,97,Suicide (intentional self-harm),24,MD,2395,27154770,8.776710
5,2000-2004,97,Suicide (intentional self-harm),25,MA,2107,31998783,6.398790
5,2000-2004,97,Suicide (intentional self-harm),26,MI,5258,50041741,10.506770
5,2000-2004,97,Suicide (intentional self-harm),27,MN,2438,25062495,9.659030
5,2000-2004,97,Suicide (intentional self-harm),28,MS,1649,14313655,11.709370
5,2000-2004,97,Suicide (intentional self-harm),29,MO,3511,28368322,12.313440
5,2000-2004,97,Suicide (intentional self-harm),30,MT,872,4570462,18.999490
5,2000-2004,97,Suicide (intentional self-harm),31,NE,923,8647404,10.702770
5,2000-2004,97,Suicide (intentional self-harm),32,NV,2081,10865519,19.416190
5,2000-2004,97,Suicide (intentional self-harm),33,NH,721,6330353,11.173920
5,2000-2004,97,Suicide (intentional self-harm),34,NJ,2885,42695627,6.627090
5,2000-2004,97,Suicide (intentional self-harm),35,NM,1733,9287427,19.022680
5,2000-2004,97,Suicide (intentional self-harm),36,NY,5969,95544601,6.134590
5,2000-2004,97,Suicide (intentional self-harm),37,NC,4933,41561289,11.750020
5,2000-2004,97,Suicide (intentional self-harm),38,ND,392,3202952,12.165600
5,2000-2004,97,Suicide (intentional self-harm),39,OH,5987,57035472,10.402290
5,2000-2004,97,Suicide (intentional self-harm),40,OK,2494,17436959,14.368320
5,2000-2004,97,Suicide (intentional self-harm),41,OR,2663,17519599,14.833960
5,2000-2004,97,Suicide (intentional self-harm),42,PA,6717,61696435,10.645850
5,2000-2004,97,Suicide (intentional self-harm),44,RI,417,5317377,7.687640
5,2000-2004,97,Suicide (intentional self-harm),45,SC,2308,20546020,11.175470
5,2000-2004,97,Suicide (intentional self-harm),46,SD,508,3806961,13.434800
5,2000-2004,97,Suicide (intentional self-harm),47,TN,3772,28994611,12.838830
5,2000-2004,97,Suicide (intentional self-harm),48,TX,11246,108286721,10.792340
5,2000-2004,97,Suicide (intentional self-harm),49,UT,1672,11603416,15.832240
5,2000-2004,97,Suicide (intentional self-harm),50,VT,417,3074270,13.130970
5,2000-2004,97,Suicide (intentional self-harm),51,VA,3999,36406302,10.887100
5,2000-2004,97,Suicide (intentional self-harm),53,WA,3883,30214952,12.782200
5,2000-2004,97,Suicide (intentional self-harm),54,WV,1358,9043972,14.468500
5,2000-2004,97,Suicide (intentional self-harm),55,WI,3164,27208901,11.506360
5,2000-2004,97,Suicide (intentional self-harm),56,WY,468,2501015,18.667850
5,2000-2004,103,"Accidents, motor vehicle",01,AL,5542,22429043,24.618440
5,2000-2004,103,"Accidents, motor vehicle",02,AK,585,3210683,19.497240
5,2000-2004,103,"Accidents, motor vehicle",04,AZ,5331,26963132,19.880080
5,2000-2004,103,"Accidents, motor vehicle",05,AR,3533,13545400,25.940110
5,2000-2004,103,"Accidents, motor vehicle",06,CA,20780,174050684,12.075810
5,2000-2004,103,"Accidents, motor vehicle",08,CO,3694,22321099,16.635170
5,2000-2004,103,"Accidents, motor vehicle",09,CT,1624,17277579,9.500580
5,2000-2004,103,"Accidents, motor vehicle",10,DE,641,4034274,15.814530
5,2000-2004,103,"Accidents, motor vehicle",11,DC,277,2855977,9.266360
5,2000-2004,103,"Accidents, motor vehicle",12,FL,15851,83448117,18.713620
5,2000-2004,103,"Accidents, motor vehicle",13,GA,7616,42463792,18.258260
5,2000-2004,103,"Accidents, motor vehicle",15,HI,662,6201821,10.503110
5,2000-2004,103,"Accidents, motor vehicle",16,ID,1355,6709469,20.325420
5,2000-2004,103,"Accidents, motor vehicle",17,IL,7755,62579073,12.366260
5,2000-2004,103,"Accidents, motor vehicle",18,IN,4805,30793857,15.510640
5,2000-2004,103,"Accidents, motor vehicle",19,IA,2223,14688189,14.646230
5,2000-2004,103,"Accidents, motor vehicle",20,KS,2591,13561492,18.834620
5,2000-2004,103,"Accidents, motor vehicle",21,KY,4548,20463047,22.072070
5,2000-2004,103,"Accidents, motor vehicle",22,LA,4946,22517398,21.906650
5,2000-2004,103,"Accidents, motor vehicle",23,ME,971,6476776,14.843010
5,2000-2004,103,"Accidents, motor vehicle",24,MD,3410,27154770,12.715210
5,2000-2004,103,"Accidents, motor vehicle",25,MA,2684,31998783,8.215650
5,2000-2004,103,"Accidents, motor vehicle",26,MI,7019,50041741,14.034240
5,2000-2004,103,"Accidents, motor vehicle",27,MN,3416,25062495,13.536860
5,2000-2004,103,"Accidents, motor vehicle",28,MS,4452,14313655,31.126400
5,2000-2004,103,"Accidents, motor vehicle",29,MO,5749,28368322,20.088530
5,2000-2004,103,"Accidents, motor vehicle",30,MT,1200,4570462,26.005010
5,2000-2004,103,"Accidents, motor vehicle",31,NE,1482,8647404,16.795520
5,2000-2004,103,"Accidents, motor vehicle",32,NV,1812,10865519,16.939030
5,2000-2004,103,"Accidents, motor vehicle",33,NH,690,6330353,10.970610
5,2000-2004,103,"Accidents, motor vehicle",34,NJ,3865,42695627,9.083610
5,2000-2004,103,"Accidents, motor vehicle",35,NM,2183,9287427,23.668540
5,2000-2004,103,"Accidents, motor vehicle",36,NY,8070,95544601,8.344310
5,2000-2004,103,"Accidents, motor vehicle",37,NC,8375,41561289,20.104110
5,2000-2004,103,"Accidents, motor vehicle",38,ND,569,3202952,17.165750
5,2000-2004,103,"Accidents, motor vehicle",39,OH,7259,57035472,12.662050
5,2000-2004,103,"Accidents, motor vehicle",40,OK,3659,17436959,20.796870
5,2000-2004,103,"Accidents, motor vehicle",41,OR,2490,17519599,14.029750
5,2000-2004,103,"Accidents, motor vehicle",42,PA,8081,61696435,12.826520
5,2000-2004,103,"Accidents, motor vehicle",44,RI,475,5317377,8.624550
5,2000-2004,103,"Accidents, motor vehicle",45,SC,5027,20546020,24.328050
5,2000-2004,103,"Accidents, motor vehicle",46,SD,947,3806961,24.582480
5,2000-2004,103,"Accidents, motor vehicle",47,TN,6643,28994611,22.791800
5,2000-2004,103,"Accidents, motor vehicle",48,TX,19680,108286721,18.389680
5,2000-2004,103,"Accidents, motor vehicle",49,UT,1619,11603416,14.620750
5,2000-2004,103,"Accidents, motor vehicle",50,VT,399,3074270,12.820450
5,2000-2004,103,"Accidents, motor vehicle",51,VA,4930,36406302,13.572960
5,2000-2004,103,"Accidents, motor vehicle",53,WA,3604,30214952,11.920450
5,2000-2004,103,"Accidents, motor vehicle",54,WV,1997,9043972,21.744190
5,2000-2004,103,"Accidents, motor vehicle",55,WI,4284,27208901,15.513240
5,2000-2004,103,"Accidents, motor vehicle",56,WY,676,2501015,26.737900
5,2000-2004,111,Accidental drug poisoning,01,AL,845,22429043,3.800300
5,2000-2004,111,Accidental drug poisoning,02,AK,294,3210683,8.731810
5,2000-2004,111,Accidental drug poisoning,04,AZ,2342,26963132,9.091570
5,2000-2004,111,Accidental drug poisoning,05,AR,299,13545400,2.279160
5,2000-2004,111,Accidental drug poisoning,06,CA,9630,174050684,5.593610
5,2000-2004,111,Accidental drug poisoning,08,CO,1402,22321099,6.066140
5,2000-2004,111,Accidental drug poisoning,09,CT,1295,17277579,7.514600
5,2000-2004,111,Accidental drug poisoning,10,DE,244,4034274,6.080540
5,2000-2004,111,Accidental drug poisoning,11,DC,367,2855977,13.025040
5,2000-2004,111,Accidental drug poisoning,12,FL,7042,83448117,8.723220
5,2000-2004,111,Accidental drug poisoning,13,GA,2188,42463792,5.058900
5,2000-2004,111,Accidental drug poisoning,15,HI,251,6201821,3.987030
5,2000-2004,111,Accidental drug poisoning,16,ID,287,6709469,4.480740
5,2000-2004,111,Accidental drug poisoning,17,IL,3852,62579073,6.166730
5,2000-2004,111,Accidental drug poisoning,18,IN,954,30793857,3.128960
5,2000-2004,111,Accidental drug poisoning,19,IA,266,14688189,1.850850
5,2000-2004,111,Accidental drug poisoning,20,KS,533,13561492,4.056230
5,2000-2004,111,Accidental drug poisoning,21,KY,1738,20463047,8.459410
5,2000-2004,111,Accidental drug poisoning,22,LA,1449,22517398,6.526410
5,2000-2004,111,Accidental drug poisoning,23,ME,437,6476776,6.976430
5,2000-2004,111,Accidental drug poisoning,24,MD,228,27154770,0.834420
5,2000-2004,111,Accidental drug poisoning,25,MA,345,31998783,1.045100
5,2000-2004,111,Accidental drug poisoning,26,MI,1863,50041741,3.725700
5,2000-2004,111,Accidental drug poisoning,27,MN,654,25062495,2.580180
5,2000-2004,111,Accidental drug poisoning,28,MS,655,14313655,4.776330
5,2000-2004,111,Accidental drug poisoning,29,MO,1537,28368322,5.500050
5,2000-2004,111,Accidental drug poisoning,30,MT,184,4570462,4.148700
5,2000-2004,111,Accidental drug poisoning,31,NE,148,8647404,1.762150
5,2000-2004,111,Accidental drug poisoning,32,NV,1106,10865519,10.097500
5,2000-2004,111,Accidental drug poisoning,33,NH,332,6330353,5.147050
5,2000-2004,111,Accidental drug poisoning,34,NJ,2832,42695627,6.566770
5,2000-2004,111,Accidental drug poisoning,35,NM,1254,9287427,13.937620
5,2000-2004,111,Accidental drug poisoning,36,NY,3826,95544601,3.955630
5,2000-2004,111,Accidental drug poisoning,37,NC,2566,41561289,6.125430
5,2000-2004,111,Accidental drug poisoning,38,ND,51,3202952,1.582760
5,2000-2004,111,Accidental drug poisoning,39,OH,3207,57035472,5.652500
5,2000-2004,111,Accidental drug poisoning,40,OK,1227,17436959,7.258310
5,2000-2004,111,Accidental drug poisoning,41,OR,899,17519599,5.063070
5,2000-2004,111,Accidental drug poisoning,42,PA,5044,61696435,8.370080
5,2000-2004,111,Accidental drug poisoning,44,RI,37,5317377,0.700400
5,2000-2004,111,Accidental drug poisoning,45,SC,1103,20546020,5.390530
5,2000-2004,111,Accidental drug poisoning,46,SD,56,3806961,1.520520
5,2000-2004,111,Accidental drug poisoning,47,TN,1913,28994611,6.570460
5,2000-2004,111,Accidental drug poisoning,48,TX,5677,108286721,5.304700
5,2000-2004,111,Accidental drug poisoning,49,UT,265,11603416,2.520160
5,2000-2004,111,Accidental drug poisoning,50,VT,166,3074270,5.341950
5,2000-2004,111,Accidental drug poisoning,51,VA,1867,36406302,4.988380
5,2000-2004,111,Accidental drug poisoning,53,WA,2376,30214952,7.656530
5,2000-2004,111,Accidental drug poisoning,54,WV,835,9043972,9.420430
5,2000-2004,111,Accidental drug poisoning,55,WI,1155,27208901,4.231870
5,2000-2004,111,Accidental drug poisoning,56,WY,101,2501015,4.125530
6,2005-2009,8,Cancer,01,AL,50308,23347770,199.183070
6,2005-2009,8,Cancer,02,AK,4123,3408898,179.249880
6,2005-2009,8,Cancer,04,AZ,50223,30659415,157.446990
6,2005-2009,8,Cancer,05,AR,31965,14222905,201.001200
6,2005-2009,8,Cancer,06,CA,274556,181665022,162.876150
6,2005-2009,8,Cancer,08,CO,33231,24018104,154.585910
6,2005-2009,8,Cancer,09,CT,34572,17659072,169.300940
6,2005-2009,8,Cancer,10,DE,9156,4351771,190.866400
6,2005-2009,8,Cancer,11,DC,5771,2884685,204.519160
6,2005-2009,8,Cancer,12,FL,202840,91556819,171.678310
6,2005-2009,8,Cancer,13,GA,73575,46557412,181.766830
6,2005-2009,8,Cancer,15,HI,10992,6597065,146.115180
6,2005-2009,8,Cancer,16,ID,12048,7490774,165.732160
6,2005-2009,8,Cancer,17,IL,120926,63493540,186.753280
6,2005-2009,8,Cancer,18,IN,64706,31875015,194.846510
6,2005-2009,8,Cancer,19,IA,31861,14995914,177.335820
6,2005-2009,8,Cancer,20,KS,26790,13932795,177.929750
6,2005-2009,8,Cancer,21,KY,47814,21265605,211.576920
6,2005-2009,8,Cancer,22,LA,45133,22182108,203.611480
6,2005-2009,8,Cancer,23,ME,15645,6629545,191.309610
6,2005-2009,8,Cancer,24,MD,51672,28288507,182.784750
6,2005-2009,8,Cancer,25,MA,65735,32231513,181.056180
6,2005-2009,8,Cancer,26,MI,100841,49936982,187.109500
6,2005-2009,8,Cancer,27,MN,46104,26018577,169.418250
6,2005-2009,8,Cancer,28,MS,30597,14645851,205.110000
6,2005-2009,8,Cancer,29,MO,62310,29405620,191.872670
6,2005-2009,8,Cancer,30,MT,9596,4817897,171.176340
6,2005-2009,8,Cancer,31,NE,16976,8926691,172.571740
6,2005-2009,8,Cancer,32,NV,21659,12894168,181.920290
6,2005-2009,8,Cancer,33,NH,12830,6551429,181.577410
6,2005-2009,8,Cancer,34,NJ,84861,43458230,178.331330
6,2005-2009,8,Cancer,35,NM,16081,9931945,157.518300
6,2005-2009,8,Cancer,36,NY,176889,95889078,168.972440
6,2005-2009,8,Cancer,37,NC,86486,45499729,185.330670
6,2005-2009,8,Cancer,38,ND,6550,3270870,168.097980
6,2005-2009,8,Cancer,39,OH,125054,57489288,194.765600
6,2005-2009,8,Cancer,40,OK,37960,18163584,194.744830
6,2005-2009,8,Cancer,41,OR,36994,18583850,178.972980
6,2005-2009,8,Cancer,42,PA,145640,62803879,187.940540
6,2005-2009,8,Cancer,44,RI,11201,5296976,179.834750
6,2005-2009,8,Cancer,45,SC,44694,22190975,190.592520
6,2005-2009,8,Cancer,46,SD,7867,3956340,171.047110
6,2005-2009,8,Cancer,47,TN,65851,30808980,202.054250
6,2005-2009,8,Cancer,48,TX,175606,119080486,172.045980
6,2005-2009,8,Cancer,49,UT,12754,12967422,132.500820
6,2005-2009,8,Cancer,50,VT,6295,3116556,176.349500
6,2005-2009,8,Cancer,51,VA,69819,38761263,182.738360
6,2005-2009,8,Cancer,53,WA,57211,32319302,177.034380
6,2005-2009,8,Cancer,54,WV,23311,9170541,203.559250
6,2005-2009,8,Cancer,55,WI,54882,28044856,177.344000
6,2005-2009,8,Cancer,56,WY,4563,2677594,167.369880
6,2005-2009,19,Cancer of lung and bronchus,01,AL,15690,23347770,61.128730
6,2005-2009,19,Cancer of lung and bronchus,02,AK,1199,3408898,52.397070
6,2005-2009,19,Cancer of lung and bronchus,04,AZ,13399,30659415,41.546440
6,2005-2009,19,Cancer of lung and bronchus,05,AR,10644,14222905,66.119700
6,2005-2009,19,Cancer of lung and bronchus,06,CA,65895,181665022,39.634680
6,2005-2009,19,Cancer of lung and bronchus,08,CO,7911,24018104,37.263610
6,2005-2009,19,Cancer of lung and bronchus,09,CT,8980,17659072,44.582890
6,2005-2009,19,Cancer of lung and bronchus,10,DE,2776,4351771,57.269420
6,2005-2009,19,Cancer of lung and bronchus,11,DC,1360,2884685,48.573500
6,2005-2009,19,Cancer of lung and bronchus,12,FL,59708,91556819,50.042300
6,2005-2009,19,Cancer of lung and bronchus,13,GA,22122,46557412,54.326840
6,2005-2009,19,Cancer of lung and bronchus,15,HI,2781,6597065,36.962710
6,2005-2009,19,Cancer of lung and bronchus,16,ID,3073,7490774,42.288260
6,2005-2009,19,Cancer of lung and bronchus,17,IL,33641,63493540,52.281580
6,2005-2009,19,Cancer of lung and bronchus,18,IN,20275,31875015,61.059780
6,2005-2009,19,Cancer of lung and bronchus,19,IA,8950,14995914,50.592970
6,2005-2009,19,Cancer of lung and bronchus,20,KS,7863,13932795,52.893630
6,2005-2009,19,Cancer of lung and bronchus,21,KY,16886,21265605,73.650080
6,2005-2009,19,Cancer of lung and bronchus,22,LA,13540,22182108,60.491390
6,2005-2009,19,Cancer of lung and bronchus,23,ME,4673,6629545,56.958960
6,2005-2009,19,Cancer of lung and bronchus,24,MD,14418,28288507,51.177550
6,2005-2009,19,Cancer of lung and bronchus,25,MA,18095,32231513,50.570330
6,2005-2009,19,Cancer of lung and bronchus,26,MI,29430,49936982,54.615660
6,2005-2009,19,Cancer of lung and bronchus,27,MN,11885,26018577,44.308300
6,2005-2009,19,Cancer of lung and bronchus,28,MS,9741,14645851,64.714110
6,2005-2009,19,Cancer of lung and bronchus,29,MO,19472,29405620,59.867010
6,2005-2009,19,Cancer of lung and bronchus,30,MT,2656,4817897,47.467370
6,2005-2009,19,Cancer of lung and bronchus,31,NE,4514,8926691,46.552140
6,2005-2009,19,Cancer of lung and bronchus,32,NV,6545,12894168,54.318360
6,2005-2009,19,Cancer of lung and bronchus,33,NH,3620,6551429,51.166540
6,2005-2009,19,Cancer of lung and bronchus,34,NJ,21711,43458230,45.878180
6,2005-2009,19,Cancer of lung and bronchus,35,NM,3638,9931945,35.451050
6,2005-2009,19,Cancer of lung and bronchus,36,NY,46067,95889078,44.187370
6,2005-2009,19,Cancer of lung and bronchus,37,NC,26744,45499729,56.654620
6,2005-2009,19,Cancer of lung and bronchus,38,ND,1612,3270870,42.469510
6,2005-2009,19,Cancer of lung and bronchus,39,OH,37151,57489288,57.843060
